temporada,hora,equipo,rival,condicion,goles_valencia,goles_rival,resultado_valencia,puntos,diferencia_goles,goles_descanso_valencia,goles_descanso_rival,resultado_descanso,fecha,anio,mes,dia_semana,semana_anio,temporada_id,temporada_num,franja,puntos_posibles,efectividad_puntos,resultado_num,victoria_bin,empate_bin,derrota_bin,local_bin,goles_totales,puntos_rolling_5,ventaja_descanso,remonto,remontado,partido_id,decada,competicion,jornada_num,fase_temporada
2002-2003,,Valencia,La Coruna,Local,0.0,1.0,D,0,-1.0,0.0,1.0,D,2002-12-22,2002,12,Domingo,51,2002,10,,3,0.0,-1,0,0,1,1,1.0,10.0,-1.0,0.0,0.0,2002-2003_2002-12-22_LACORUNA_L,2000s,LaLiga,15,1
2002-2003,,Valencia,Real Madrid,Visitante,1.0,4.0,D,0,-3.0,0.0,1.0,D,2003-01-05,2003,1,Domingo,1,2002,10,,3,0.0,-1,0,0,1,0,5.0,7.0,-1.0,0.0,0.0,2002-2003_2003-01-05_REALMADRID_V,2000s,LaLiga,16,1
2002-2003,,Valencia,Sociedad,Local,2.0,2.0,E,1,0.0,1.0,0.0,V,2003-01-11,2003,1,Sábado,2,2002,10,,3,0.3333333333333333,0,0,1,0,1,4.0,7.0,1.0,0.0,0.0,2002-2003_2003-01-11_SOCIEDAD_L,2000s,LaLiga,17,1
2002-2003,,Valencia,Barcelona,Visitante,4.0,2.0,V,3,2.0,2.0,1.0,V,2003-01-18,2003,1,Sábado,3,2002,10,,3,1.0,1,1,0,0,0,6.0,7.0,1.0,0.0,0.0,2002-2003_2003-01-18_BARCELONA_V,2000s,LaLiga,18,1
2002-2003,,Valencia,Sevilla,Local,1.0,0.0,V,3,1.0,1.0,0.0,V,2003-01-26,2003,1,Domingo,4,2002,10,,3,1.0,1,1,0,0,1,1.0,7.0,1.0,0.0,0.0,2002-2003_2003-01-26_SEVILLA_L,2000s,LaLiga,19,1
2002-2003,,Valencia,Mallorca,Local,1.0,0.0,V,3,1.0,0.0,0.0,E,2003-02-02,2003,2,Domingo,5,2002,10,,3,1.0,1,1,0,0,1,1.0,10.0,0.0,0.0,0.0,2002-2003_2003-02-02_MALLORCA_L,2000s,LaLiga,20,2
2002-2003,,Valencia,Recreativo,Visitante,1.0,1.0,E,1,0.0,0.0,1.0,D,2003-02-09,2003,2,Domingo,6,2002,10,,3,0.3333333333333333,0,0,1,0,0,2.0,11.0,-1.0,0.0,0.0,2002-2003_2003-02-09_RECREATIVO_V,2000s,LaLiga,21,2
2002-2003,,Valencia,Malaga,Local,2.0,0.0,V,3,2.0,0.0,0.0,E,2003-02-15,2003,2,Sábado,7,2002,10,,3,1.0,1,1,0,0,1,2.0,13.0,0.0,0.0,0.0,2002-2003_2003-02-15_MALAGA_L,2000s,LaLiga,22,2
2002-2003,,Valencia,Vallecano,Visitante,4.0,0.0,V,3,4.0,3.0,0.0,V,2003-02-23,2003,2,Domingo,8,2002,10,,3,1.0,1,1,0,0,0,4.0,13.0,3.0,0.0,0.0,2002-2003_2003-02-23_VALLECANO_V,2000s,LaLiga,23,2
2002-2003,,Valencia,Celta,Visitante,1.0,1.0,E,1,0.0,1.0,1.0,E,2003-03-02,2003,3,Domingo,9,2002,10,,3,0.3333333333333333,0,0,1,0,0,2.0,11.0,0.0,0.0,0.0,2002-2003_2003-03-02_CELTA_V,2000s,LaLiga,24,2
2002-2003,,Valencia,Ath Madrid,Local,0.0,1.0,D,0,-1.0,0.0,0.0,E,2003-03-08,2003,3,Sábado,10,2002,10,,3,0.0,-1,0,0,1,1,1.0,8.0,0.0,0.0,0.0,2002-2003_2003-03-08_ATHMADRID_L,2000s,LaLiga,25,2
2002-2003,,Valencia,Ath Bilbao,Visitante,0.0,1.0,D,0,-1.0,0.0,1.0,D,2003-03-16,2003,3,Domingo,11,2002,10,,3,0.0,-1,0,0,1,0,1.0,7.0,-1.0,0.0,0.0,2002-2003_2003-03-16_ATHBILBAO_V,2000s,LaLiga,26,2
2002-2003,,Valencia,Espanol,Local,1.0,1.0,E,1,0.0,0.0,1.0,D,2003-03-23,2003,3,Domingo,12,2002,10,,3,0.3333333333333333,0,0,1,0,1,2.0,5.0,-1.0,0.0,0.0,2002-2003_2003-03-23_ESPANOL_L,2000s,LaLiga,27,2
2002-2003,,Valencia,Betis,Visitante,0.0,2.0,D,0,-2.0,0.0,1.0,D,2003-04-05,2003,4,Sábado,14,2002,10,,3,0.0,-1,0,0,1,0,2.0,2.0,-1.0,0.0,0.0,2002-2003_2003-04-05_BETIS_V,2000s,LaLiga,28,2
2002-2003,,Valencia,Osasuna,Local,1.0,0.0,V,3,1.0,1.0,0.0,V,2003-04-13,2003,4,Domingo,15,2002,10,,3,1.0,1,1,0,0,1,1.0,4.0,1.0,0.0,0.0,2002-2003_2003-04-13_OSASUNA_L,2000s,LaLiga,29,2
2002-2003,,Valencia,Valladolid,Visitante,0.0,1.0,D,0,-1.0,0.0,0.0,E,2003-04-19,2003,4,Sábado,16,2002,10,,3,0.0,-1,0,0,1,0,1.0,4.0,0.0,0.0,0.0,2002-2003_2003-04-19_VALLADOLID_V,2000s,LaLiga,30,2
2002-2003,,Valencia,Alaves,Local,3.0,0.0,V,3,3.0,1.0,0.0,V,2003-04-27,2003,4,Domingo,17,2002,10,,3,1.0,1,1,0,0,1,3.0,7.0,1.0,0.0,0.0,2002-2003_2003-04-27_ALAVES_L,2000s,LaLiga,31,2
2002-2003,,Valencia,Santander,Visitante,1.0,2.0,D,0,-1.0,1.0,2.0,D,2003-05-04,2003,5,Domingo,18,2002,10,,3,0.0,-1,0,0,1,0,3.0,6.0,-1.0,0.0,0.0,2002-2003_2003-05-04_SANTANDER_V,2000s,LaLiga,32,2
2002-2003,,Valencia,Villarreal,Local,1.0,2.0,D,0,-1.0,0.0,2.0,D,2003-05-11,2003,5,Domingo,19,2002,10,,3,0.0,-1,0,0,1,1,3.0,6.0,-2.0,0.0,0.0,2002-2003_2003-05-11_VILLARREAL_L,2000s,LaLiga,33,2
2002-2003,,Valencia,La Coruna,Visitante,2.0,1.0,V,3,1.0,1.0,0.0,V,2003-05-17,2003,5,Sábado,20,2002,10,,3,1.0,1,1,0,0,0,3.0,6.0,1.0,0.0,0.0,2002-2003_2003-05-17_LACORUNA_V,2000s,LaLiga,34,2
2002-2003,,Valencia,Real Madrid,Local,1.0,2.0,D,0,-1.0,1.0,1.0,E,2003-05-24,2003,5,Sábado,21,2002,10,,3,0.0,-1,0,0,1,1,3.0,6.0,0.0,0.0,0.0,2002-2003_2003-05-24_REALMADRID_L,2000s,LaLiga,35,2
2002-2003,,Valencia,Sociedad,Visitante,1.0,1.0,E,1,0.0,1.0,1.0,E,2003-06-01,2003,6,Domingo,22,2002,10,,3,0.3333333333333333,0,0,1,0,0,2.0,4.0,0.0,0.0,0.0,2002-2003_2003-06-01_SOCIEDAD_V,2000s,LaLiga,36,2
2002-2003,,Valencia,Barcelona,Local,1.0,3.0,D,0,-2.0,0.0,1.0,D,2003-06-15,2003,6,Domingo,24,2002,10,,3,0.0,-1,0,0,1,1,4.0,4.0,-1.0,0.0,0.0,2002-2003_2003-06-15_BARCELONA_L,2000s,LaLiga,37,2
2002-2003,,Valencia,Sevilla,Visitante,3.0,0.0,V,3,3.0,2.0,0.0,V,2003-06-21,2003,6,Sábado,25,2002,10,,3,1.0,1,1,0,0,0,3.0,7.0,2.0,0.0,0.0,2002-2003_2003-06-21_SEVILLA_V,2000s,LaLiga,38,2
2003-2004,,Valencia,Valladolid,Local,1.0,1.0,E,1,0.0,0.0,1.0,D,2003-08-30,2003,8,Sábado,35,2003,11,,3,0.3333333333333333,0,0,1,0,1,2.0,1.0,-1.0,0.0,0.0,2003-2004_2003-08-30_VALLADOLID_L,2000s,LaLiga,1,1
2003-2004,,Valencia,Osasuna,Visitante,1.0,0.0,V,3,1.0,0.0,0.0,E,2003-09-02,2003,9,Martes,36,2003,11,,3,1.0,1,1,0,0,0,1.0,4.0,0.0,0.0,0.0,2003-2004_2003-09-02_OSASUNA_V,2000s,LaLiga,2,1
2003-2004,,Valencia,Malaga,Local,1.0,0.0,V,3,1.0,1.0,0.0,V,2003-09-14,2003,9,Domingo,37,2003,11,,3,1.0,1,1,0,0,1,1.0,7.0,1.0,0.0,0.0,2003-2004_2003-09-14_MALAGA_L,2000s,LaLiga,3,1
2003-2004,,Valencia,Ath Madrid,Visitante,3.0,0.0,V,3,3.0,0.0,0.0,E,2003-09-20,2003,9,Sábado,38,2003,11,,3,1.0,1,1,0,0,0,3.0,10.0,0.0,0.0,0.0,2003-2004_2003-09-20_ATHMADRID_V,2000s,LaLiga,4,1
2003-2004,,Valencia,Real Madrid,Local,2.0,0.0,V,3,2.0,1.0,0.0,V,2003-09-27,2003,9,Sábado,39,2003,11,,3,1.0,1,1,0,0,1,2.0,13.0,1.0,0.0,0.0,2003-2004_2003-09-27_REALMADRID_L,2000s,LaLiga,5,1
2003-2004,,Valencia,Barcelona,Visitante,1.0,0.0,V,3,1.0,1.0,0.0,V,2003-10-05,2003,10,Domingo,40,2003,11,,3,1.0,1,1,0,0,0,1.0,15.0,1.0,0.0,0.0,2003-2004_2003-10-05_BARCELONA_V,2000s,LaLiga,6,1
2003-2004,,Valencia,Espanol,Local,4.0,0.0,V,3,4.0,3.0,0.0,V,2003-10-19,2003,10,Domingo,42,2003,11,,3,1.0,1,1,0,0,1,4.0,15.0,3.0,0.0,0.0,2003-2004_2003-10-19_ESPANOL_L,2000s,LaLiga,7,1
2003-2004,,Valencia,La Coruna,Visitante,1.0,2.0,D,0,-1.0,0.0,1.0,D,2003-10-25,2003,10,Sábado,43,2003,11,,3,0.0,-1,0,0,1,0,3.0,12.0,-1.0,0.0,0.0,2003-2004_2003-10-25_LACORUNA_V,2000s,LaLiga,8,1
2003-2004,,Valencia,Celta,Local,2.0,2.0,E,1,0.0,1.0,0.0,V,2003-10-29,2003,10,Miércoles,44,2003,11,,3,0.3333333333333333,0,0,1,0,1,4.0,10.0,1.0,0.0,0.0,2003-2004_2003-10-29_CELTA_L,2000s,LaLiga,9,1
2003-2004,,Valencia,Mallorca,Visitante,5.0,0.0,V,3,5.0,3.0,0.0,V,2003-11-02,2003,11,Domingo,44,2003,11,,3,1.0,1,1,0,0,0,5.0,10.0,3.0,0.0,0.0,2003-2004_2003-11-02_MALLORCA_V,2000s,LaLiga,10,1
2003-2004,,Valencia,Santander,Local,1.0,2.0,D,0,-1.0,1.0,1.0,E,2003-11-09,2003,11,Domingo,45,2003,11,,3,0.0,-1,0,0,1,1,3.0,7.0,0.0,0.0,0.0,2003-2004_2003-11-09_SANTANDER_L,2000s,LaLiga,11,1
2003-2004,,Valencia,Murcia,Visitante,2.0,2.0,E,1,0.0,1.0,1.0,E,2003-11-23,2003,11,Domingo,47,2003,11,,3,0.3333333333333333,0,0,1,0,0,4.0,5.0,0.0,0.0,0.0,2003-2004_2003-11-23_MURCIA_V,2000s,LaLiga,12,1
2003-2004,,Valencia,Zaragoza,Local,3.0,2.0,V,3,1.0,3.0,0.0,V,2003-11-29,2003,11,Sábado,48,2003,11,,3,1.0,1,1,0,0,1,5.0,8.0,3.0,0.0,0.0,2003-2004_2003-11-29_ZARAGOZA_L,2000s,LaLiga,13,1
2003-2004,,Valencia,Sociedad,Visitante,0.0,0.0,E,1,0.0,0.0,0.0,E,2003-12-02,2003,12,Martes,49,2003,11,,3,0.3333333333333333,0,0,1,0,0,0.0,8.0,0.0,0.0,0.0,2003-2004_2003-12-02_SOCIEDAD_V,2000s,LaLiga,14,1
2003-2004,,Valencia,Ath Bilbao,Local,2.0,1.0,V,3,1.0,1.0,0.0,V,2003-12-07,2003,12,Domingo,49,2003,11,,3,1.0,1,1,0,0,1,3.0,8.0,1.0,0.0,0.0,2003-2004_2003-12-07_ATHBILBAO_L,2000s,LaLiga,15,1
2003-2004,,Valencia,Betis,Visitante,1.0,0.0,V,3,1.0,1.0,0.0,V,2003-12-14,2003,12,Domingo,50,2003,11,,3,1.0,1,1,0,0,0,1.0,11.0,1.0,0.0,0.0,2003-2004_2003-12-14_BETIS_V,2000s,LaLiga,16,1
2003-2004,,Valencia,Sevilla,Local,1.0,0.0,V,3,1.0,0.0,0.0,E,2003-12-20,2003,12,Sábado,51,2003,11,,3,1.0,1,1,0,0,1,1.0,13.0,0.0,0.0,0.0,2003-2004_2003-12-20_SEVILLA_L,2000s,LaLiga,17,1
2003-2004,,Valencia,Villarreal,Local,4.0,2.0,V,3,2.0,0.0,1.0,D,2004-01-04,2004,1,Domingo,1,2003,11,,3,1.0,1,1,0,0,1,6.0,13.0,-1.0,1.0,0.0,2003-2004_2004-01-04_VILLARREAL_L,2000s,LaLiga,18,1
2003-2004,,Valencia,Albacete,Visitante,1.0,0.0,V,3,1.0,1.0,0.0,V,2004-01-10,2004,1,Sábado,2,2003,11,,3,1.0,1,1,0,0,0,1.0,15.0,1.0,0.0,0.0,2003-2004_2004-01-10_ALBACETE_V,2000s,LaLiga,19,1
2003-2004,,Valencia,Valladolid,Visitante,0.0,0.0,E,1,0.0,0.0,0.0,E,2004-01-17,2004,1,Sábado,3,2003,11,,3,0.3333333333333333,0,0,1,0,0,0.0,13.0,0.0,0.0,0.0,2003-2004_2004-01-17_VALLADOLID_V,2000s,LaLiga,20,2
2003-2004,,Valencia,Osasuna,Local,0.0,1.0,D,0,-1.0,0.0,1.0,D,2004-01-25,2004,1,Domingo,4,2003,11,,3,0.0,-1,0,0,1,1,1.0,10.0,-1.0,0.0,0.0,2003-2004_2004-01-25_OSASUNA_L,2000s,LaLiga,21,2
2003-2004,,Valencia,Malaga,Visitante,6.0,1.0,V,3,5.0,2.0,0.0,V,2004-01-31,2004,1,Sábado,5,2003,11,,3,1.0,1,1,0,0,0,7.0,10.0,2.0,0.0,0.0,2003-2004_2004-01-31_MALAGA_V,2000s,LaLiga,22,2
2003-2004,,Valencia,Ath Madrid,Local,3.0,0.0,V,3,3.0,1.0,0.0,V,2004-02-07,2004,2,Sábado,6,2003,11,,3,1.0,1,1,0,0,1,3.0,10.0,1.0,0.0,0.0,2003-2004_2004-02-07_ATHMADRID_L,2000s,LaLiga,23,2
2003-2004,,Valencia,Real Madrid,Visitante,1.0,1.0,E,1,0.0,0.0,0.0,E,2004-02-15,2004,2,Domingo,7,2003,11,,3,0.3333333333333333,0,0,1,0,0,2.0,8.0,0.0,0.0,0.0,2003-2004_2004-02-15_REALMADRID_V,2000s,LaLiga,24,2
2003-2004,,Valencia,Barcelona,Local,0.0,1.0,D,0,-1.0,0.0,0.0,E,2004-02-21,2004,2,Sábado,8,2003,11,,3,0.0,-1,0,0,1,1,1.0,7.0,0.0,0.0,0.0,2003-2004_2004-02-21_BARCELONA_L,2000s,LaLiga,25,2
2003-2004,,Valencia,Espanol,Visitante,1.0,2.0,D,0,-1.0,0.0,1.0,D,2004-02-29,2004,2,Domingo,9,2003,11,,3,0.0,-1,0,0,1,0,3.0,7.0,-1.0,0.0,0.0,2003-2004_2004-02-29_ESPANOL_V,2000s,LaLiga,26,2
2003-2004,,Valencia,La Coruna,Local,3.0,0.0,V,3,3.0,1.0,0.0,V,2004-03-06,2004,3,Sábado,10,2003,11,,3,1.0,1,1,0,0,1,3.0,7.0,1.0,0.0,0.0,2003-2004_2004-03-06_LACORUNA_L,2000s,LaLiga,27,2
2003-2004,,Valencia,Celta,Visitante,2.0,0.0,V,3,2.0,1.0,0.0,V,2004-03-14,2004,3,Domingo,11,2003,11,,3,1.0,1,1,0,0,0,2.0,7.0,1.0,0.0,0.0,2003-2004_2004-03-14_CELTA_V,2000s,LaLiga,28,2
2003-2004,,Valencia,Mallorca,Local,5.0,1.0,V,3,4.0,1.0,0.0,V,2004-03-21,2004,3,Domingo,12,2003,11,,3,1.0,1,1,0,0,1,6.0,9.0,1.0,0.0,0.0,2003-2004_2004-03-21_MALLORCA_L,2000s,LaLiga,29,2
2003-2004,,Valencia,Santander,Visitante,3.0,0.0,V,3,3.0,2.0,0.0,V,2004-03-28,2004,3,Domingo,13,2003,11,,3,1.0,1,1,0,0,0,3.0,12.0,2.0,0.0,0.0,2003-2004_2004-03-28_SANTANDER_V,2000s,LaLiga,30,2
2003-2004,,Valencia,Murcia,Local,2.0,0.0,V,3,2.0,0.0,0.0,E,2004-04-04,2004,4,Domingo,14,2003,11,,3,1.0,1,1,0,0,1,2.0,15.0,0.0,0.0,0.0,2003-2004_2004-04-04_MURCIA_L,2000s,LaLiga,31,2
2003-2004,,Valencia,Zaragoza,Visitante,1.0,0.0,V,3,1.0,0.0,0.0,E,2004-04-11,2004,4,Domingo,15,2003,11,,3,1.0,1,1,0,0,0,1.0,15.0,0.0,0.0,0.0,2003-2004_2004-04-11_ZARAGOZA_V,2000s,LaLiga,32,2
2003-2004,,Valencia,Sociedad,Local,2.0,2.0,E,1,0.0,0.0,0.0,E,2004-04-18,2004,4,Domingo,16,2003,11,,3,0.3333333333333333,0,0,1,0,1,4.0,13.0,0.0,0.0,0.0,2003-2004_2004-04-18_SOCIEDAD_L,2000s,LaLiga,33,2
2003-2004,,Valencia,Ath Bilbao,Visitante,1.0,1.0,E,1,0.0,1.0,1.0,E,2004-04-25,2004,4,Domingo,17,2003,11,,3,0.3333333333333333,0,0,1,0,0,2.0,11.0,0.0,0.0,0.0,2003-2004_2004-04-25_ATHBILBAO_V,2000s,LaLiga,34,2
2003-2004,,Valencia,Betis,Local,2.0,0.0,V,3,2.0,1.0,0.0,V,2004-05-02,2004,5,Domingo,18,2003,11,,3,1.0,1,1,0,0,1,2.0,11.0,1.0,0.0,0.0,2003-2004_2004-05-02_BETIS_L,2000s,LaLiga,35,2
2003-2004,,Valencia,Sevilla,Visitante,2.0,0.0,V,3,2.0,1.0,0.0,V,2004-05-09,2004,5,Domingo,19,2003,11,,3,1.0,1,1,0,0,0,2.0,11.0,1.0,0.0,0.0,2003-2004_2004-05-09_SEVILLA_V,2000s,LaLiga,36,2
2003-2004,,Valencia,Villarreal,Visitante,1.0,2.0,D,0,-1.0,1.0,2.0,D,2004-05-14,2004,5,Viernes,20,2003,11,,3,0.0,-1,0,0,1,0,3.0,8.0,-1.0,0.0,0.0,2003-2004_2004-05-14_VILLARREAL_V,2000s,LaLiga,37,2
2003-2004,,Valencia,Albacete,Local,0.0,1.0,D,0,-1.0,0.0,0.0,E,2004-05-23,2004,5,Domingo,21,2003,11,,3,0.0,-1,0,0,1,1,1.0,7.0,0.0,0.0,0.0,2003-2004_2004-05-23_ALBACETE_L,2000s,LaLiga,38,2
2004-2005,,Valencia,Villarreal,Local,2.0,1.0,V,3,1.0,2.0,0.0,V,2004-08-30,2004,8,Lunes,36,2004,12,,3,1.0,1,1,0,0,1,3.0,3.0,2.0,0.0,0.0,2004-2005_2004-08-30_VILLARREAL_L,2000s,LaLiga,1,1
2004-2005,,Valencia,Ath Bilbao,Visitante,2.0,2.0,E,1,0.0,0.0,2.0,D,2004-09-11,2004,9,Sábado,37,2004,12,,3,0.3333333333333333,0,0,1,0,0,4.0,4.0,-2.0,0.0,0.0,2004-2005_2004-09-11_ATHBILBAO_V,2000s,LaLiga,2,1
2004-2005,,Valencia,Sociedad,Local,3.0,1.0,V,3,2.0,1.0,0.0,V,2004-09-18,2004,9,Sábado,38,2004,12,,3,1.0,1,1,0,0,1,4.0,7.0,1.0,0.0,0.0,2004-2005_2004-09-18_SOCIEDAD_L,2000s,LaLiga,3,1
2004-2005,,Valencia,La Coruna,Visitante,5.0,1.0,V,3,4.0,4.0,0.0,V,2004-09-22,2004,9,Miércoles,39,2004,12,,3,1.0,1,1,0,0,0,6.0,10.0,4.0,0.0,0.0,2004-2005_2004-09-22_LACORUNA_V,2000s,LaLiga,4,1
2004-2005,,Valencia,Santander,Local,2.0,0.0,V,3,2.0,2.0,0.0,V,2004-09-26,2004,9,Domingo,39,2004,12,,3,1.0,1,1,0,0,1,2.0,13.0,2.0,0.0,0.0,2004-2005_2004-09-26_SANTANDER_L,2000s,LaLiga,5,1
2004-2005,,Valencia,Betis,Visitante,1.0,1.0,E,1,0.0,1.0,1.0,E,2004-10-02,2004,10,Sábado,40,2004,12,,3,0.3333333333333333,0,0,1,0,0,2.0,11.0,0.0,0.0,0.0,2004-2005_2004-10-02_BETIS_V,2000s,LaLiga,6,1
2004-2005,,Valencia,Sevilla,Local,1.0,2.0,D,0,-1.0,0.0,0.0,E,2004-10-17,2004,10,Domingo,42,2004,12,,3,0.0,-1,0,0,1,1,3.0,10.0,0.0,0.0,0.0,2004-2005_2004-10-17_SEVILLA_L,2000s,LaLiga,7,1
2004-2005,,Valencia,Real Madrid,Visitante,0.0,1.0,D,0,-1.0,0.0,1.0,D,2004-10-23,2004,10,Sábado,43,2004,12,,3,0.0,-1,0,0,1,0,1.0,7.0,-1.0,0.0,0.0,2004-2005_2004-10-23_REALMADRID_V,2000s,LaLiga,8,1
2004-2005,,Valencia,Ath Madrid,Local,1.0,1.0,E,1,0.0,0.0,0.0,E,2004-10-30,2004,10,Sábado,44,2004,12,,3,0.3333333333333333,0,0,1,0,1,2.0,5.0,0.0,0.0,0.0,2004-2005_2004-10-30_ATHMADRID_L,2000s,LaLiga,9,1
2004-2005,,Valencia,Getafe,Visitante,0.0,1.0,D,0,-1.0,0.0,1.0,D,2004-11-07,2004,11,Domingo,45,2004,12,,3,0.0,-1,0,0,1,0,1.0,2.0,-1.0,0.0,0.0,2004-2005_2004-11-07_GETAFE_V,2000s,LaLiga,10,1
2004-2005,,Valencia,Zaragoza,Local,0.0,0.0,E,1,0.0,0.0,0.0,E,2004-11-13,2004,11,Sábado,46,2004,12,,3,0.3333333333333333,0,0,1,0,1,0.0,2.0,0.0,0.0,0.0,2004-2005_2004-11-13_ZARAGOZA_L,2000s,LaLiga,11,1
2004-2005,,Valencia,Malaga,Visitante,2.0,0.0,V,3,2.0,1.0,0.0,V,2004-11-20,2004,11,Sábado,47,2004,12,,3,1.0,1,1,0,0,0,2.0,5.0,1.0,0.0,0.0,2004-2005_2004-11-20_MALAGA_V,2000s,LaLiga,12,1
2004-2005,,Valencia,Mallorca,Local,2.0,0.0,V,3,2.0,1.0,0.0,V,2004-11-28,2004,11,Domingo,48,2004,12,,3,1.0,1,1,0,0,1,2.0,8.0,1.0,0.0,0.0,2004-2005_2004-11-28_MALLORCA_L,2000s,LaLiga,13,1
2004-2005,,Valencia,Albacete,Visitante,1.0,0.0,V,3,1.0,0.0,0.0,E,2004-12-04,2004,12,Sábado,49,2004,12,,3,1.0,1,1,0,0,0,1.0,10.0,0.0,0.0,0.0,2004-2005_2004-12-04_ALBACETE_V,2000s,LaLiga,14,1
2004-2005,,Valencia,Numancia,Local,1.0,0.0,V,3,1.0,1.0,0.0,V,2004-12-12,2004,12,Domingo,50,2004,12,,3,1.0,1,1,0,0,1,1.0,13.0,1.0,0.0,0.0,2004-2005_2004-12-12_NUMANCIA_L,2000s,LaLiga,15,1
2004-2005,,Valencia,Barcelona,Visitante,1.0,1.0,E,1,0.0,0.0,0.0,E,2004-12-18,2004,12,Sábado,51,2004,12,,3,0.3333333333333333,0,0,1,0,0,2.0,13.0,0.0,0.0,0.0,2004-2005_2004-12-18_BARCELONA_V,2000s,LaLiga,16,1
2004-2005,,Valencia,Espanol,Local,3.0,0.0,V,3,3.0,1.0,0.0,V,2004-12-22,2004,12,Miércoles,52,2004,12,,3,1.0,1,1,0,0,1,3.0,13.0,1.0,0.0,0.0,2004-2005_2004-12-22_ESPANOL_L,2000s,LaLiga,17,1
2004-2005,,Valencia,Levante,Local,2.0,1.0,V,3,1.0,0.0,0.0,E,2005-01-08,2005,1,Sábado,1,2004,12,,3,1.0,1,1,0,0,1,3.0,13.0,0.0,0.0,0.0,2004-2005_2005-01-08_LEVANTE_L,2000s,LaLiga,18,1
2004-2005,,Valencia,Osasuna,Visitante,0.0,0.0,E,1,0.0,0.0,0.0,E,2005-01-16,2005,1,Domingo,2,2004,12,,3,0.3333333333333333,0,0,1,0,0,0.0,11.0,0.0,0.0,0.0,2004-2005_2005-01-16_OSASUNA_V,2000s,LaLiga,19,1
2004-2005,,Valencia,Villarreal,Visitante,1.0,3.0,D,0,-2.0,0.0,2.0,D,2005-01-23,2005,1,Domingo,3,2004,12,,3,0.0,-1,0,0,1,0,4.0,8.0,-2.0,0.0,0.0,2004-2005_2005-01-23_VILLARREAL_V,2000s,LaLiga,20,2
2004-2005,,Valencia,Ath Bilbao,Local,2.0,2.0,E,1,0.0,0.0,1.0,D,2005-01-30,2005,1,Domingo,4,2004,12,,3,0.3333333333333333,0,0,1,0,1,4.0,8.0,-1.0,0.0,0.0,2004-2005_2005-01-30_ATHBILBAO_L,2000s,LaLiga,21,2
2004-2005,,Valencia,Sociedad,Visitante,3.0,3.0,E,1,0.0,1.0,1.0,E,2005-02-05,2005,2,Sábado,5,2004,12,,3,0.3333333333333333,0,0,1,0,0,6.0,6.0,0.0,0.0,0.0,2004-2005_2005-02-05_SOCIEDAD_V,2000s,LaLiga,22,2
2004-2005,,Valencia,La Coruna,Local,1.0,2.0,D,0,-1.0,0.0,1.0,D,2005-02-12,2005,2,Sábado,6,2004,12,,3,0.0,-1,0,0,1,1,3.0,3.0,-1.0,0.0,0.0,2004-2005_2005-02-12_LACORUNA_L,2000s,LaLiga,23,2
2004-2005,,Valencia,Santander,Visitante,0.0,1.0,D,0,-1.0,0.0,0.0,E,2005-02-20,2005,2,Domingo,7,2004,12,,3,0.0,-1,0,0,1,0,1.0,2.0,0.0,0.0,0.0,2004-2005_2005-02-20_SANTANDER_V,2000s,LaLiga,24,2
2004-2005,,Valencia,Betis,Local,2.0,1.0,V,3,1.0,1.0,1.0,E,2005-02-27,2005,2,Domingo,8,2004,12,,3,1.0,1,1,0,0,1,3.0,5.0,0.0,0.0,0.0,2004-2005_2005-02-27_BETIS_L,2000s,LaLiga,25,2
2004-2005,,Valencia,Sevilla,Visitante,2.0,2.0,E,1,0.0,1.0,1.0,E,2005-03-02,2005,3,Miércoles,9,2004,12,,3,0.3333333333333333,0,0,1,0,0,4.0,5.0,0.0,0.0,0.0,2004-2005_2005-03-02_SEVILLA_V,2000s,LaLiga,26,2
2004-2005,,Valencia,Real Madrid,Local,1.0,1.0,E,1,0.0,1.0,1.0,E,2005-03-05,2005,3,Sábado,9,2004,12,,3,0.3333333333333333,0,0,1,0,1,2.0,5.0,0.0,0.0,0.0,2004-2005_2005-03-05_REALMADRID_L,2000s,LaLiga,27,2
2004-2005,,Valencia,Ath Madrid,Visitante,0.0,1.0,D,0,-1.0,0.0,1.0,D,2005-03-13,2005,3,Domingo,10,2004,12,,3,0.0,-1,0,0,1,0,1.0,5.0,-1.0,0.0,0.0,2004-2005_2005-03-13_ATHMADRID_V,2000s,LaLiga,28,2
2004-2005,,Valencia,Getafe,Local,3.0,1.0,V,3,2.0,2.0,0.0,V,2005-03-20,2005,3,Domingo,11,2004,12,,3,1.0,1,1,0,0,1,4.0,8.0,2.0,0.0,0.0,2004-2005_2005-03-20_GETAFE_L,2000s,LaLiga,29,2
2004-2005,,Valencia,Zaragoza,Visitante,2.0,2.0,E,1,0.0,0.0,1.0,D,2005-04-02,2005,4,Sábado,13,2004,12,,3,0.3333333333333333,0,0,1,0,0,4.0,6.0,-1.0,0.0,0.0,2004-2005_2005-04-02_ZARAGOZA_V,2000s,LaLiga,30,2
2004-2005,,Valencia,Malaga,Local,2.0,2.0,E,1,0.0,2.0,1.0,V,2005-04-10,2005,4,Domingo,14,2004,12,,3,0.3333333333333333,0,0,1,0,1,4.0,6.0,1.0,0.0,0.0,2004-2005_2005-04-10_MALAGA_L,2000s,LaLiga,31,2
